T1,T2,T3,T4,Delay,Offset
1520717519.943766,1520717519.943373,1520717519.94343,1520717519.943808,-0.015020370483398438,-0.38564205169677734
1520717519.947418,1520717519.947154,1520717519.94717,1520717519.947443,0.009059906005859375,-0.2684593200683594
1520717519.95194,1520717519.949614,1520717519.949628,1520717519.951979,0.0247955322265625,-2.338409423828125
1520717519.954124,1520717519.952134,1520717519.952265,1520717519.954461,0.20599365234375,-2.093076705932617
1520717519.962504,1520717519.962535,1520717519.962549,1520717519.963177,0.6589889526367188,-0.29850006103515625
1520717519.969343,1520717519.964015,1520717519.964029,1520717519.96972,0.3628730773925781,-5.509376525878906
1520717519.972692,1520717519.972402,1520717519.972419,1520717519.97685,4.141092300415039,-2.3604631423950195
1520717519.978528,1520717519.978544,1520717519.978559,1520717519.978931,0.3879070281982422,-0.1779794692993164
1520717519.981202,1520717519.981233,1520717519.981246,1520717519.983859,2.644062042236328,-1.291036605834961
1520717519.99456,1520717519.998793,1520717519.998812,1520717519.999257,4.678010940551758,1.8938779830932617
1520717520.000337,1520717520.001543,1520717520.001657,1520717520.004451,4.000186920166016,-0.7939338684082031
1520717520.006868,1520717520.006432,1520717520.006467,1520717520.006897,-0.0059604644775390625,-0.4328489303588867
1520717520.029409,1520717520.028854,1520717520.02887,1520717520.029441,0.015974044799804688,-0.5630254745483398
1520717520.031575,1520717520.031631,1520717520.031648,1520717520.034897,3.305196762084961,-1.5965700149536133
1520717520.049585,1520717520.049426,1520717520.04945,1520717520.050082,0.4730224609375,-0.3955364227294922
1520717520.055913,1520717520.05659,1520717520.056623,1520717520.062983,7.037162780761719,-2.841472625732422
1520717520.072689,1520717520.072155,1520717520.072203,1520717520.072716,-0.0209808349609375,-0.5235671997070312
1520717520.079478,1520717520.07952,1520717520.079538,1520717520.082503,3.0069351196289062,-1.4615058898925781
1520717520.084473,1520717520.083969,1520717520.083988,1520717520.084985,0.4932880401611328,-0.750422477722168
1520717520.086584,1520717520.08515,1520717520.085181,1520717520.087023,0.40793418884277344,-1.6380548477172852
1520717520.091829,1520717520.088139,1520717520.088154,1520717520.094787,2.942800521850586,-5.161404609680176
1520717520.099989,1520717520.099948,1520717520.099969,1520717520.1004,0.39005279541015625,-0.23603439331054688
1520717520.101573,1520717520.100547,1520717520.100557,1520717520.101612,0.029087066650390625,-1.0404586791992188
1520717520.108903,1520717520.109098,1520717520.109132,1520717520.111022,2.084970474243164,-0.8474588394165039
1520717520.116162,1520717520.116193,1520717520.116332,1520717520.117699,1.397848129272461,-0.6679296493530273
1520717520.120426,1520717520.120447,1520717520.120464,1520717520.120586,0.14281272888183594,-0.05042552947998047
1520717520.121602,1520717520.120692,1520717520.1207,1520717520.121625,0.015020370483398438,-0.9175539016723633
1520717520.131493,1520717520.131382,1520717520.131401,1520717520.131886,0.37384033203125,-0.2980232238769531
1520717520.133988,1520717520.132035,1520717520.132047,1520717520.134023,0.023126602172851562,-1.9644498825073242
1520717520.135947,1520717520.134193,1520717520.134205,1520717520.135977,0.017881393432617188,-1.762986183166504
1520717520.137495,1520717520.137309,1520717520.137324,1520717520.13752,0.010013580322265625,-0.19097328186035156
1520717520.138251,1520717520.13787,1520717520.137881,1520717520.138274,0.011920928955078125,-0.38695335388183594
1520717520.139981,1520717520.139384,1520717520.139418,1520717520.140045,0.030040740966796875,-0.6120204925537109
1520717520.14495,1520717520.143232,1520717520.143399,1520717520.145001,-0.11587142944335938,-1.6598701477050781
1520717520.148132,1520717520.145183,1520717520.145195,1520717520.148209,0.06508827209472656,-2.98154354095459
1520717520.150597,1520717520.150628,1520717520.150643,1520717520.151909,1.2969970703125,-0.6175041198730469
1520717520.158771,1520717520.156478,1520717520.156498,1520717520.158807,0.015974044799804688,-2.3010969161987305
1520717520.164171,1520717520.164311,1520717520.164402,1520717520.168577,4.314899444580078,-2.017498016357422
1520717520.173873,1520717520.173927,1520717520.174052,1520717520.181323,7.325172424316406,-3.6084651947021484
1520717520.184169,1520717520.184212,1520717520.184226,1520717520.184651,0.4677772521972656,-0.19097328186035156
1520717520.185564,1520717520.185585,1520717520.185595,1520717520.186157,0.5829334259033203,-0.27048587799072266
1520717520.18907,1520717520.186377,1520717520.186385,1520717520.189183,0.10514259338378906,-2.745509147644043
1520717520.190285,1520717520.191465,1520717520.191478,1520717520.196022,5.7239532470703125,-1.6820430755615234
1520717520.197357,1520717520.197383,1520717520.197399,1520717520.197803,0.43010711669921875,-0.18906593322753906
1520717520.199419,1520717520.197946,1520717520.197954,1520717520.199443,0.01621246337890625,-1.4810562133789062
1520717520.200799,1520717520.200849,1520717520.200885,1520717520.201707,0.8718967437744141,-0.3858804702758789
1520717520.204016,1520717520.205104,1520717520.205128,1520717520.205471,1.4312267303466797,0.3725290298461914
1520717520.205655,1520717520.209374,1520717520.209391,1520717520.209563,3.8907527923583984,1.7734766006469727
1520717520.21208,1520717520.21168,1520717520.211703,1520717520.212173,0.06985664367675781,-0.4349946975708008
1520717520.213345,1520717520.213282,1520717520.213298,1520717520.21355,0.18906593322753906,-0.15747547149658203
1520717520.215794,1520717520.213871,1520717520.21388,1520717520.215822,0.018835067749023438,-1.9325017929077148
1520717520.221677,1520717520.221703,1520717520.221723,1520717520.235033,13.335943222045898,-6.641983985900879
1520717520.242087,1520717520.241537,1520717520.241563,1520717520.242125,0.012159347534179688,-0.555872917175293
1520717520.243821,1520717520.242288,1520717520.242299,1520717520.24387,0.03814697265625,-1.5518665313720703
1520717520.253024,1520717520.254039,1520717520.254059,1520717520.255077,2.032756805419922,-0.001430511474609375
1520717520.267997,1520717520.266634,1520717520.266651,1520717520.268288,0.2739429473876953,-1.5000104904174805
1520717520.277959,1520717520.275438,1520717520.275457,1520717520.280059,2.081155776977539,-3.5616159439086914
1520717520.28431,1520717520.284044,1520717520.284059,1520717520.284337,0.011920928955078125,-0.2720355987548828
1520717520.286423,1520717520.286437,1520717520.286447,1520717520.287405,0.9720325469970703,-0.47194957733154297
1520717520.301565,1520717520.287613,1520717520.287627,1520717520.301611,0.031948089599609375,-13.96799087524414
1520717520.310739,1520717520.308226,1520717520.308247,1520717520.310783,0.02288818359375,-2.5243759155273438
1520717520.318003,1520717520.316777,1520717520.316799,1520717520.318042,0.0171661376953125,-1.2345314025878906
1520717520.330712,1520717520.328882,1520717520.3289,1520717520.330776,0.0457763671875,-1.8529891967773438
1520717520.335758,1520717520.334508,1520717520.334523,1520717520.33647,0.6968975067138672,-1.5984773635864258
1520717520.340736,1520717520.340756,1520717520.340769,1520717520.342061,1.3120174407958984,-0.635981559753418
1520717520.343012,1520717520.342248,1520717520.342258,1520717520.343034,0.011920928955078125,-0.7700920104980469
1520717520.344035,1520717520.34321,1520717520.34322,1520717520.344058,0.013113021850585938,-0.8314847946166992
1520717520.345288,1520717520.344226,1520717520.344236,1520717520.345315,0.016927719116210938,-1.0706186294555664
1520717520.346323,1520717520.345458,1520717520.345465,1520717520.346348,0.01811981201171875,-0.8740425109863281
1520717520.346734,1520717520.346487,1520717520.346497,1520717520.346982,0.23794174194335938,-0.36597251892089844
1520717520.347777,1520717520.347804,1520717520.347844,1520717520.348816,0.9992122650146484,-0.4724264144897461
1520717520.351709,1520717520.348952,1520717520.348979,1520717520.351745,0.009059906005859375,-2.761363983154297
1520717520.353115,1520717520.351903,1520717520.351917,1520717520.353135,0.0059604644775390625,-1.2151002883911133
1520717520.353237,1520717520.353272,1520717520.353289,1520717520.358829,5.5751800537109375,-2.752542495727539
1520717520.36396,1520717520.364008,1520717520.364023,1520717520.367688,3.712892532348633,-1.8085241317749023
1520717520.372454,1520717520.372484,1520717520.372504,1520717520.372791,0.3170967102050781,-0.1285076141357422
1520717520.374917,1520717520.373981,1520717520.374253,1520717520.375042,-0.14710426330566406,-0.8624792098999023
1520717520.398083,1520717520.410621,1520717520.410644,1520717520.416674,18.567800521850586,3.254055976867676
1520717520.416865,1520717520.41725,1520717520.417267,1520717520.417387,0.5047321319580078,0.13244152069091797
1520717520.417546,1520717520.417653,1520717520.417665,1520717520.417925,0.3669261932373047,-0.07641315460205078
1520717520.418308,1520717520.418384,1520717520.418396,1520717520.418551,0.23102760314941406,-0.039458274841308594
1520717520.419169,1520717520.419185,1520717520.419194,1520717520.419416,0.23794174194335938,-0.102996826171875
1520717520.422724,1520717520.419542,1520717520.419552,1520717520.42277,0.03600120544433594,-3.199934959411621
1520717520.423348,1520717520.423306,1520717520.423329,1520717520.423673,0.3018379211425781,-0.19288063049316406
1520717520.424448,1520717520.423791,1520717520.423799,1520717520.424758,0.3018379211425781,-0.8080005645751953
1520717520.427281,1520717520.426728,1520717520.426792,1520717520.427328,-0.016689300537109375,-0.5445480346679688
1520717520.430292,1520717520.427494,1520717520.427505,1520717520.430345,0.04220008850097656,-2.818942070007324
1520717520.430594,1520717520.43448,1520717520.434507,1520717520.434687,4.065990447998047,1.8529891967773438
1520717520.437509,1520717520.436157,1520717520.436281,1520717520.437939,0.3058910369873047,-1.5050172805786133
1520717520.438897,1520717520.439109,1520717520.439151,1520717520.445036,6.097078323364258,-2.8363466262817383
1520717520.44556,1520717520.446344,1520717520.446363,1520717520.446629,1.0499954223632812,0.2589225769042969
1520717520.447373,1520717520.447122,1520717520.447141,1520717520.447553,0.16117095947265625,-0.3314018249511719
1520717520.448316,1520717520.447697,1520717520.44771,1520717520.448358,0.028848648071289062,-0.6335973739624023
1520717520.46351,1520717520.448746,1520717520.448758,1520717520.463573,0.051021575927734375,-14.789581298828125
1520717520.464072,1520717520.464167,1520717520.464184,1520717520.464779,0.6899833679199219,-0.2498626708984375
1520717520.464883,1520717520.464986,1520717520.464999,1520717520.466116,1.2199878692626953,-0.5069971084594727
1520717520.466963,1520717520.466853,1520717520.466873,1520717520.466994,0.010967254638671875,-0.11563301086425781
1520717520.468902,1520717520.468881,1520717520.468902,1520717520.468981,0.057697296142578125,-0.050067901611328125
1520717520.469127,1520717520.469115,1520717520.469127,1520717520.469642,0.5030632019042969,-0.26345252990722656
1520717520.469803,1520717520.46994,1520717520.46995,1520717520.470246,0.4329681396484375,-0.07963180541992188
1520717520.470964,1520717520.470627,1520717520.470921,1520717520.470988,-0.26988983154296875,-0.20194053649902344
1520717520.471484,1520717520.471641,1520717520.471654,1520717520.471864,0.36716461181640625,-0.026464462280273438
1520717520.472004,1520717520.472101,1520717520.472113,1520717520.472357,0.34117698669433594,-0.07355213165283203
1520717520.4725,1520717520.472495,1520717520.472507,1520717520.472976,0.4639625549316406,-0.23698806762695312
1520717520.473135,1520717520.47313,1520717520.473143,1520717520.473617,0.46896934509277344,-0.23949146270751953
1520717520.473768,1520717520.473761,1520717520.473774,1520717520.47541,1.6291141510009766,-0.8214712142944336
1520717520.476415,1520717520.476368,1520717520.476389,1520717520.476519,0.08320808410644531,-0.08857250213623047
1520717520.477725,1520717520.476957,1520717520.476984,1520717520.477766,0.014066696166992188,-0.7749795913696289
1520717520.479371,1520717520.478792,1520717520.478815,1520717520.479416,0.021696090698242188,-0.5899667739868164
1520717520.479618,1520717520.479638,1520717520.479669,1520717520.48012,0.47087669372558594,-0.21541118621826172
1520717520.480302,1520717520.480288,1520717520.480302,1520717520.481784,1.4679431915283203,-0.7480382919311523
1520717520.485766,1520717520.485804,1520717520.485852,1520717520.486115,0.30112266540527344,-0.11241436004638672
1520717520.488004,1520717520.488852,1520717520.488869,1520717520.489137,1.116037368774414,0.2900362014770508
1520717520.493636,1520717520.493526,1520717520.493545,1520717520.493671,0.015974044799804688,-0.11789798736572266
1520717520.498102,1520717520.494156,1520717520.494172,1520717520.498652,0.5338191986083984,-4.21297550201416
1520717520.500661,1520717520.501576,1520717520.501598,1520717520.501922,1.2390613555908203,0.2955198287963867
1520717520.50208,1520717520.502432,1520717520.502445,1520717520.502572,0.4792213439941406,0.1125335693359375
1520717520.502832,1520717520.502847,1520717520.502858,1520717520.503065,0.22220611572265625,-0.09608268737792969
1520717520.503275,1520717520.503211,1520717520.503222,1520717520.503294,0.008106231689453125,-0.06794929504394531
1520717520.503407,1520717520.503413,1520717520.503423,1520717520.503692,0.27489662170410156,-0.13148784637451172
1520717520.505363,1520717520.5059,1520717520.505947,1520717520.515752,10.341882705688477,-4.6340227127075195
1520717520.516953,1520717520.516283,1520717520.516407,1520717520.51698,-0.09703636169433594,-0.6214380264282227
1520717520.518456,1520717520.518283,1520717520.518291,1520717520.518978,0.5140304565429688,-0.43010711669921875
1520717520.52022,1520717520.519261,1520717520.51927,1520717520.520239,0.010013580322265625,-0.9641647338867188
1520717520.523,1520717520.522908,1520717520.522927,1520717520.523253,0.2338886260986328,-0.20897388458251953
1520717520.529005,1520717520.528971,1520717520.528989,1520717520.529128,0.1049041748046875,-0.08654594421386719
1520717520.532336,1520717520.529911,1520717520.529922,1520717520.533626,1.2791156768798828,-3.0645132064819336
1520717520.53988,1520717520.537865,1520717520.537886,1520717520.539928,0.026941299438476562,-2.0285844802856445
1520717520.543429,1520717520.543718,1520717520.543747,1520717520.544212,0.7543563842773438,-0.08797645568847656
1520717520.545183,1520717520.545006,1520717520.545034,1520717520.553189,7.978200912475586,-4.166007041931152
1520717520.558687,1520717520.55534,1520717520.555361,1520717520.558753,0.04506111145019531,-3.369450569152832
1520717520.576703,1520717520.571352,1520717520.571371,1520717520.579637,2.914905548095703,-6.80851936340332
1520717520.589107,1520717520.588223,1520717520.588258,1520717520.589147,0.0050067901611328125,-0.8865594863891602
1520717520.597568,1520717520.596702,1520717520.59672,1520717520.598429,0.843048095703125,-1.2874603271484375
1520717520.607906,1520717520.603975,1520717520.603992,1520717520.622656,14.733076095581055,-11.29758358001709
1520717520.653225,1520717520.653274,1520717520.653294,1520717520.65583,2.5849342346191406,-1.2433528900146484
1520717520.657688,1520717520.658216,1520717520.658229,1520717520.658342,0.640869140625,0.20766258239746094
1520717520.658491,1520717520.658505,1520717520.658513,1520717520.658592,0.09298324584960938,-0.0324249267578125
1520717520.659168,1520717520.658681,1520717520.658689,1520717520.659182,0.0059604644775390625,-0.4900693893432617
1520717520.671915,1520717520.660025,1520717520.660033,1520717520.672009,0.0858306884765625,-11.933088302612305
1520717520.687698,1520717520.684552,1520717520.68457,1520717520.69496,7.244110107421875,-6.767988204956055
1520717520.717058,1520717520.716312,1520717520.716333,1520717520.71709,0.010967254638671875,-0.751495361328125
1520717520.720648,1520717520.720357,1520717520.720376,1520717520.721392,0.72479248046875,-0.6535053253173828
1520717520.724882,1520717520.724454,1520717520.724488,1520717520.724917,0.00095367431640625,-0.4284381866455078
1520717520.728223,1520717520.728249,1520717520.728263,1520717520.730982,2.7451515197753906,-1.346588134765625
1520717520.735056,1520717520.735115,1520717520.73513,1520717520.738137,3.0660629272460938,-1.4739036560058594
1520717520.739138,1520717520.739553,1520717520.739598,1520717520.742331,3.1480789184570312,-1.1589527130126953
1520717520.743384,1520717520.744583,1520717520.744655,1520717520.745376,1.9202232360839844,0.23889541625976562
1520717520.750958,1520717520.750826,1520717520.750845,1520717520.752931,1.9540786743164062,-1.1091232299804688
1520717520.756101,1520717520.755835,1520717520.755853,1520717520.756135,0.01621246337890625,-0.2739429473876953
1520717520.76218,1520717520.75752,1520717520.757536,1520717520.764729,2.532958984375,-5.926609039306641
1520717520.767137,1520717520.764947,1520717520.764962,1520717520.767182,0.030040740966796875,-2.2051334381103516
1520717520.77077,1520717520.767332,1520717520.767347,1520717520.770811,0.025987625122070312,-3.4509897232055664
1520717520.77535,1520717520.775522,1520717520.775544,1520717520.779299,3.926992416381836,-1.7915964126586914
1520717520.826291,1520717520.826323,1520717520.82634,1520717520.828012,1.7039775848388672,-0.8200407028198242
1520717520.867877,1520717520.867116,1520717520.867137,1520717520.867907,0.009059906005859375,-0.7655620574951172
1520717520.8719,1520717520.87098,1520717520.870995,1520717520.874073,2.157926559448242,-1.9990205764770508
1520717520.878195,1520717520.87693,1520717520.876964,1520717520.878269,0.03981590270996094,-1.284956932067871
1520717520.890954,1520717520.880313,1520717520.880417,1520717520.891932,0.8738040924072266,-11.07800006866455
1520717520.914146,1520717520.916475,1520717520.916494,1520717520.925717,11.55233383178711,-3.4470558166503906
1520717520.934471,1520717520.933736,1520717520.933752,1520717520.935576,1.0890960693359375,-1.2793540954589844
1520717520.952646,1520717520.95161,1520717520.951642,1520717520.952674,-0.0040531158447265625,-1.0339021682739258
1520717520.963514,1520717520.958592,1520717520.958616,1520717520.963593,0.054836273193359375,-4.9495697021484375
1520717520.975707,1520717520.973457,1520717520.973486,1520717520.975958,0.22220611572265625,-2.3610591888427734
1520717520.983508,1520717520.980562,1520717520.98058,1520717520.983593,0.0667572021484375,-2.9795169830322266
1520717520.999426,1520717520.996094,1520717520.996109,1520717521.000692,1.2509822845458984,-3.957390785217285
1520717521.010958,1520717521.008373,1520717521.008391,1520717521.011966,0.9901523590087891,-3.080010414123535
1520717521.019416,1520717521.020379,1520717521.020392,1520717521.021036,1.6069412231445312,0.1595020294189453
1520717521.022664,1520717521.023265,1520717521.023285,1520717521.027183,4.498958587646484,-1.6486644744873047
1520717521.056041,1520717521.056365,1520717521.056387,1520717521.059548,3.484964370727539,-1.418471336364746
1520717521.062758,1520717521.065433,1520717521.065457,1520717521.067078,4.296064376831055,0.5270242691040039
1520717521.067996,1520717521.06777,1520717521.067876,1520717521.068023,-0.07915496826171875,-0.18644332885742188
1520717521.068797,1520717521.06849,1520717521.068499,1520717521.06882,0.013828277587890625,-0.3139972686767578
1520717521.07842,1520717521.077723,1520717521.077744,1520717521.07846,0.019073486328125,-0.7064342498779297
